herramienta	muestra	Aitchison	JSD	BrayCurtis	Spearman	F1
kaiju_db5	USA.74h	117.20232413991752	0.19796004328668473	0.4681872159512827	0.2681826060528622	0.5604754829123328
kaiju_db5	USA.74i	134.29819333880724	0.2192221557968439	0.5205005384542167	0.27143111660506286	0.5541591861160982
kaiju_db5	VNM.48	72.57401666037808	0.04045630076215386	0.15338089733927562	0.3240954417215372	0.5276303465501093
kaiju_db5	XK.60	98.15389755853558	0.11719342004334446	0.3001694490460345	0.3026705406148867	0.5414499847048027
kaiju_db5	ZAF.39	115.33782851155982	0.1865412953845324	0.4362753613872253	0.3032069354152782	0.524804992199688
kaiju_db5	ZMB.49	118.96387704710305	0.18817507827197288	0.45263224078075803	0.2776484315703148	0.5567195450463933
kaiju_db5	ZMB.49b	119.24429344699865	0.19568992485436693	0.4738468791634749	0.24753288986174762	0.5719277810133955
kraken2_db1	ALB.17	75.2602469845785	0.11774197848287266	0.34221723714357255	0.3776760239574562	0.30539311241065625
kraken2_db1	AUS.18	77.26865019765883	0.21037675308445075	0.5338039256522497	0.3344853873107413	0.2376237623762376
kraken2_db1	AUS.18a	87.52854067699201	0.22334955072049037	0.5389869070936145	0.3587445236836766	0.2664776754075124
kraken2_db1	AUT.70	80.87404330855468	0.14552120850024758	0.40879753044160194	0.39192393625089655	0.3086335825968729
kraken2_db1	BGR.66	74.7827665567599	0.20621050814146685	0.5569509802876191	0.35581280955187433	0.2785862785862786
kraken2_db1	BRA.53	78.34948220859587	0.26542408423469305	0.6058133324439536	0.3735017872910174	0.2936046511627907
kraken2_db1	BRA.53a	100.45437038104828	0.3434175093124593	0.6792382899944662	0.36641517621674313	0.2921630094043887
kraken2_db1	BWA.19	100.05136619121535	0.22018963274266626	0.5215960675613128	0.3520941835492454	0.27158774373259054
kraken2_db1	CAN.22	96.85066639490495	0.2780166394234207	0.603321011885671	0.32744718620637897	0.20680272108843537
kraken2_db1	CAN.22a	94.83001834516233	0.251754547611659	0.5896175706058823	0.32371694838723997	0.21129032258064517
kraken2_db1	CAN.22b	84.98728452664521	0.22757153223046464	0.5409943031554195	0.3595249294538731	0.26710526315789473
kraken2_db1	CAN.22c	94.06832887304029	0.2865887568520046	0.6358340197294859	0.3938591316478754	0.3226229508196721
kraken2_db1	CHE.67	92.07531571760133	0.2567267362175588	0.6186206072862757	0.35092482748244924	0.25271739130434784
kraken2_db1	CHN.64	103.99920737969592	0.2739337975668029	0.5938091409837751	0.3549343974851363	0.29768605378361473
kraken2_db1	CIV.13	91.15862468785876	0.24175304042286647	0.5661624437606128	0.373809900609494	0.30256410256410254
kraken2_db1	COL.2	90.03574325868398	0.2189297292612976	0.5475028866603117	0.3589708812402578	0.28313253012048195
kraken2_db1	CZE.23	85.58098415881751	0.26593104097762826	0.6150578617405498	0.36902466139721474	0.28303152246814217
kraken2_db1	DEU.27	94.68851065075361	0.22576644722933392	0.5397244252836217	0.34817813788420954	0.2537931034482759
kraken2_db1	DNK.71_RA	90.82648031785573	0.2827146988414653	0.6370539849635413	0.3761423408458319	0.3137254901960784
kraken2_db1	DNK.71_RD	83.80823469844836	0.2719850927139167	0.6250625195455045	0.38888111690858834	0.3167305236270754
kraken2_db1	DNK.71_RL	88.46507389274971	0.2650620036861258	0.6030001921383639	0.3752326501369474	0.30218687872763417
kraken2_db1	ECU.14	61.76736360205154	0.14021621314325228	0.41806780140663025	0.3586019718501827	0.2690152121697358
kraken2_db1	ECU.14a	100.49054686261938	0.24379614530946866	0.539181497065644	0.35473784959886917	0.27800269905533065
kraken2_db1	ESP.75	95.91141525647548	0.28749672127562814	0.6522300521066828	0.35290455100865414	0.26208651399491095
kraken2_db1	ETH.24	82.73620618098175	0.20929469479111992	0.5560799444945834	0.36656946033067644	0.3076923076923077
kraken2_db1	FIN.25	89.3342980428547	0.23808443175827443	0.5811115720863373	0.36131481632675155	0.2828418230563003
kraken2_db1	GEO.59	53.57476934291025	0.08266234072577304	0.2534842135856127	0.35529317338180766	0.24912280701754386
kraken2_db1	GHA.4	103.3779283847179	0.3077068070386002	0.6428734064442437	0.3415624642149694	0.2664835164835165
kraken2_db1	HRV.68	84.27388121055837	0.26094274243097804	0.6330995753412042	0.3575181042153292	0.26676176890156916
kraken2_db1	HUN.61	100.94929341864962	0.2670333866332135	0.5943622355097725	0.3611306681483925	0.2751322751322751
kraken2_db1	IND.11	86.6839248593593	0.2281831082650282	0.486710313052477	0.3641917777783941	0.29161290322580646
kraken2_db1	IRL.69	75.88174546365364	0.14368642347236055	0.40549198446769313	0.3875185851192381	0.30758620689655175
kraken2_db1	IRN.12	81.67682242898863	0.28116086557763625	0.6088315719500561	0.34528766005435474	0.2727272727272727
kraken2_db1	ISL.28	74.35414967856951	0.25887906585432596	0.6153660734279577	0.3607393155970766	0.27765726681127983
kraken2_db1	ISR.29	96.16740999886903	0.17798491016057985	0.4441741008783484	0.3364697218778566	0.23659305993690852
kraken2_db1	ITA.30	78.62651895546922	0.29031903384403446	0.6793175532915984	0.34542010256305966	0.26871657754010697
kraken2_db1	KAZ.6	77.80377730646508	0.2572617959469633	0.5803553775879914	0.3694839300826071	0.3023255813953488
kraken2_db1	KEN.72	86.54153760527517	0.24381036372548537	0.5765392301110094	0.3655083987622008	0.3069053708439898
