name	rank	AUS.18a	AUS.18	BRA.53	BWA.19	CAN.22a	CAN.22	CAN.22b	CHE.67	DEU.27	FIN.25	ECU.14a	ESP.75	IRN.12	HRV.68	ISR.29	ISL.28	HUN.61	LVA.31	MKD.62	MLT.63	NLD.43	MYS.54	SGP.52	POL.36	TCD.1	USA.74g	USA.74f	AUT.70	CIV.13	COL.2	CZE.23	BGR.66	ALB.17	BRA.53a	CAN.22c	DNK.71_RL	DNK.71_RD	GEO.59	DNK.71_RA	IND.11	CHN.64	ETH.24	GHA.4	IRL.69	KEN.72	KAZ.6	KHM.21	MDA.65	NGA.50	LUX.32	NOR.34	ITA.30	LKA.40	NPL.33	SEN.8	PAK.7	PER.35	SVK.9	SRB.37	SWE.41	SWE.41a	SVN.38	TUR.46	USA.74b	USA.74a	USA.74c	USA.74	USA.74e	USA.74d	USA.74i	ZMB.49	ZMB.49b	XK.60	ZAF.39	ECU.14	NZL.56	TZA.15	TGO.44	USA.74h	VNM.48
Silanimonas	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005211047420531526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001322401481089659	0.0
Simplicispira	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003852080123266564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003454231433506045	0.0	0.0	0.0	0.0	0.0004904364884747426	0.0	0.0	0.0	0.0003007518796992481	0.0	0.0	0.0	0.00034106412005457026	0.0	0.0	0.0	0.0008205689277899343	0.000700198389543704	0.0	0.0012259910093992644	0.0	0.0	0.0	0.0	0.00017568517217146873	0.0	0.0	0.0	0.0	0.0	0.00037167812674224123	0.0003505082369435682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007598784194528875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024648755237860487	0.0	0.0	0.0	0.0004729250413809411	0.0	0.0	0.0	0.0	0.0	0.0001322401481089659	0.0
Sinorhizobium	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003852080123266564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003007518796992481	0.0	0.0	0.0	0.0	0.0	0.0	0.00026068821689259646	0.0	0.00011669973159061734	0.0	0.0	0.0	0.0	0.0	0.0	0.00035137034434293746	0.0	0.0	0.0	0.0	0.0	0.0005575171901133618	0.0	0.00020483408439164277	0.0	0.00013533631073216944	0.0	0.0	0.0	0.0003720238095238095	0.00026089225150013044	0.0	0.0	0.00013631406761177754	0.0	0.0	0.0	0.0	0.0005219206680584551	0.0	0.0	0.0	0.0	0.0	0.00011823126034523528	0.0005078720162519045	0.0	8.499065102838688e-05	0.0	0.0	0.0001322401481089659	0.0
Skermania	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022988505747126436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007027406886858749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Smithella	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039761431411530816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sneathia	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039635354736424893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024919013207077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Snodgrassella	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020165355918531962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024648755237860487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solidesulfovibrio	genus	0.0019230769230769232	0.0	0.0	0.005875440658049354	0.0	0.0	0.0	0.0	0.0	0.0	0.000792393026941363	0.0	0.0004317789291882556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013908205841446453	0.0	0.0	0.0009564801530368245	0.016366612111292964	0.0	0.0	0.00015422578655151142	0.004178272980501393	0.00026068821689259646	0.0	0.00011669973159061734	0.0	0.0	0.0008718395815170009	0.0021082220660576245	0.00020165355918531962	0.0014641288433382138	0.0	0.00030432136335970786	0.00019817677368212446	0.007939508506616257	0.0	0.0008291873963515755	0.00018583906337112061	0.0	0.00020483408439164277	0.0	0.0	0.00024888003982080636	0.0014611872146118722	0.00024919013207077	0.0003720238095238095	0.00026089225150013044	0.0	0.0	0.00013631406761177754	0.0	0.0	0.0	0.0011928429423459245	0.0010438413361169101	0.0	0.0	0.0003439972480220158	0.0007363770250368188	0.0027262813522355507	0.00023646252069047056	0.001015744032503809	0.0	0.0	0.0002625705658395694	0.0002994908655286014	0.0001322401481089659	0.00016099170892699025
Solilutibacter	genus	0.0	0.0	0.0	0.0035252643948296123	0.0	0.0	0.0	0.0	0.0010162601626016261	0.0003852080123266564	0.001584786053882726	0.0	0.0008635578583765112	0.0	0.0	0.0	0.0	0.000749063670411985	0.0	0.00022988505747126436	0.0	0.0007434944237918215	0.0030241935483870967	0.0	0.0	0.0	0.0	0.0003007518796992481	0.001912960306073649	0.0	0.0005903187721369539	0.00034106412005457026	0.00030845157310302283	0.0006963788300835655	0.0	0.0	0.0	0.0	0.0	0.0005812263876780006	0.0007027406886858749	0.00020165355918531962	0.0	0.00017568517217146873	0.00030432136335970786	0.00019817677368212446	0.003780718336483932	0.0	0.0024875621890547263	0.00037167812674224123	0.0	0.00020483408439164277	0.0001413827230312456	0.0002706726214643389	6.222000995520159e-05	0.0007305936073059361	0.00124595066035385	0.000744047619047619	0.00026089225150013044	0.00016969285593076533	0.0	0.00013631406761177754	0.0	0.0	0.0	0.00039761431411530816	0.0	0.0005083884087442806	0.0	0.0003439972480220158	0.0011045655375552283	0.0021810250817884407	0.0	0.001015744032503809	0.00015135462388375965	0.0	0.0001312852829197847	0.0	0.0001322401481089659	0.0004829751267809708
Solobacterium	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013533631073216944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011823126034523528	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Soonwooa	genus	0.0	0.0006215040397762585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010080645161290322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00030432136335970786	0.0	0.0	0.0	0.0	0.0	0.0	0.00020483408439164277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005219206680584551	0.0005083884087442806	0.00024648755237860487	0.0003439972480220158	0.0	0.0	0.0	0.001015744032503809	0.0	0.0	0.0001312852829197847	0.0002994908655286014	0.0	0.00016099170892699025
Sphaerochaeta	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00049838026414154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005251411316791387	0.0002994908655286014	0.0	0.0
Sphaerotilus	genus	0.0	0.001243008079552517	0.0006451612903225806	0.0	0.0	0.0	0.0	0.0	0.0	0.0011556240369799693	0.0	0.0	0.0	0.0005952380952380953	0.0	0.01354872329338197	0.0	0.0	0.0	0.0	0.0	0.002973977695167286	0.004032258064516129	0.0	0.0	0.0	0.0	0.0	0.00047824007651841227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014054813773717498	0.00040330711837063924	0.0	0.0	0.0006086427267194157	0.0	0.0	0.0	0.0	0.0	0.0007010164738871364	0.0008193363375665711	0.0	0.0	0.0	0.00036529680365296805	0.0	0.0	0.0	0.00016969285593076533	0.0	0.00013631406761177754	0.0	0.0	0.00040064102564102563	0.00039761431411530816	0.0	0.0	0.00024648755237860487	0.0003439972480220158	0.0007363770250368188	0.0	0.0	0.0	0.00015135462388375965	8.499065102838688e-05	0.0009189969804384928	0.0	0.0	0.0
Sphingobacterium	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003007518796992481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017568517217146873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024919013207077	0.0	0.0	0.00016969285593076533	0.0	0.0	0.00666087460179554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023646252069047056	0.0	0.0019676101104888753	8.499065102838688e-05	0.0	0.0	0.0	0.0
Sphingobium	genus	0.0	0.0006215040397762585	0.0012903225806451613	0.0	0.0	0.0	0.00042211903756859433	0.0	0.0	0.0003852080123266564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000749063670411985	0.0003454231433506045	0.0004597701149425287	0.0	0.0007434944237918215	0.0010080645161290322	0.0	0.0	0.0	0.0	0.0	0.00047824007651841227	0.0005455537370430987	0.0	0.0	0.0	0.0	0.0	0.0002735229759299781	0.00011669973159061734	0.0	0.0	0.0005812263876780006	0.0007027406886858749	0.00020165355918531962	0.0	0.00017568517217146873	0.00030432136335970786	0.00019817677368212446	0.0003780718336483932	0.0	0.00041459369817578774	0.00018583906337112061	0.0	0.00040966816878328555	0.0	0.0	6.222000995520159e-05	0.00036529680365296805	0.00074757039621231	0.0003720238095238095	0.0	0.00016969285593076533	0.0	0.00013631406761177754	0.0005792064871126556	0.0	0.0008012820512820513	0.00039761431411530816	0.0005219206680584551	0.0	0.0	0.0010319917440660474	0.0003681885125184094	0.0010905125408942203	0.00011823126034523528	0.0005078720162519045	0.00015135462388375965	0.00025497195308516065	0.0001312852829197847	0.0	0.00039672044432689763	0.0016904129437333977
Sphingomonas	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004621072088724584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022988505747126436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014347202295552368	0.0	0.0	0.00034106412005457026	0.00030845157310302283	0.0	0.00026068821689259646	0.0	0.0	0.0	0.0	0.0002906131938390003	0.0	0.0	0.0	0.00017568517217146873	0.0	0.0	0.0007561436672967864	0.0	0.0	0.0005575171901133618	0.0	0.0	0.0	0.0	6.222000995520159e-05	0.0	0.0	0.0003720238095238095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004929751047572097	0.0003439972480220158	0.0007363770250368188	0.0005452562704471102	0.00023646252069047056	0.0	0.0	0.0	0.0	0.0	0.0002644802962179318	8.049585446349512e-05
Sphingopyxis	genus	0.0	0.001243008079552517	0.001935483870967742	0.0011750881316098707	0.0	0.0	0.001266357112705783	0.0009940357852882703	0.0020325203252032522	0.0011556240369799693	0.003169572107765452	0.0009242144177449168	0.0004317789291882556	0.0	0.0	0.0010422094841063053	0.0033333333333333335	0.00149812734082397	0.0003454231433506045	0.00022988505747126436	0.0	0.0022304832713754648	0.009072580645161291	0.0014713094654242277	0.0	0.0	0.004073319755600814	0.0015037593984962407	0.0009564801530368245	0.0	0.0014757969303423849	0.0010231923601637107	0.0	0.002785515320334262	0.0018248175182481751	0.0005470459518599562	0.00023339946318123468	0.0	0.0022476501838986514	0.0014530659691950015	0.0007027406886858749	0.001008267795926598	0.0014641288433382138	0.0005270555165144061	0.0009129640900791236	0.00039635354736424893	0.003780718336483932	0.0003546728143287817	0.0020729684908789387	0.001486712506968965	0.0007010164738871364	0.0006145022531749283	0.0001413827230312456	0.0	0.00018666002986560479	0.001095890410958904	0.00074757039621231	0.0	0.0010435690060005217	0.0013575428474461226	0.0010131712259371835	0.00013631406761177754	0.0	0.001597444089456869	0.0016025641025641025	0.002385685884691849	0.003131524008350731	0.002541942043721403	0.0014789253142716292	0.0010319917440660474	0.0007363770250368188	0.0016357688113413304	0.00011823126034523528	0.0015236160487557136	0.0003027092477675193	0.0003399626041135475	0.0001312852829197847	0.0	0.0010579211848717272	0.0008049585446349513
Spirochaeta	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004621072088724584	0.0	0.0	0.0	0.0	0.0033333333333333335	0.0	0.0	0.0	0.00558659217877095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014641288433382138	0.0	0.0	0.0	0.0	0.0	0.00041459369817578774	0.0	0.0	0.0	0.0	0.0	0.0	0.00018264840182648402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01078167115902965	0.0005289605924358636	0.0
Staphylococcus	genus	0.0	0.0	0.0006451612903225806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001584786053882726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003007518796992481	0.00047824007651841227	0.0005455537370430987	0.0	0.0	0.00015422578655151142	0.0006963788300835655	0.0	0.0002735229759299781	0.00011669973159061734	0.0	0.0002043318348998774	0.0	0.0	0.0	0.0	0.00017568517217146873	0.0	0.0	0.0	0.0	0.00041459369817578774	0.00018583906337112061	0.0	0.0	0.0	0.0010826904858573555	0.0	0.0	0.00074757039621231	0.0	0.0	0.00016969285593076533	0.0007598784194528875	0.00013631406761177754	0.0	0.0	0.0008012820512820513	0.0	0.0	0.0	0.0012324377618930244	0.0	0.0	0.0	0.00023646252069047056	0.0	0.0	0.0	0.0	0.0	0.0002644802962179318	0.0
Stenotrophomonas	genus	0.0057692307692307696	0.006215040397762586	0.005161290322580645	0.009400705052878966	0.0	0.012048192771084338	0.002532714225411566	0.004970178926441352	0.01016260162601626	0.0030816640986132513	0.002377179080824089	0.0027726432532347504	0.006044905008635579	0.0017857142857142857	0.0	0.001563314226159458	0.0033333333333333335	0.00599250936329588	0.0031088082901554403	0.006206896551724138	0.0	0.0044609665427509295	0.009072580645161291	0.0034330554193231977	0.0016666666666666668	0.005563282336578581	0.024439918533604887	0.0018045112781954887	0.010999521759923482	0.0010911074740861974	0.0017709563164108619	0.002728512960436562	0.0009253547193090684	0.003481894150417827	0.002867570385818561	0.002188183807439825	0.002800793558174816	0.0016849199663016006	0.005108295872496935	0.0026155187445510027	0.005621925509486999	0.004839685420447671	0.01903367496339678	0.005270555165144062	0.005173463177115033	0.0019817677368212444	0.0011342155009451795	0.002305373293137081	0.0037313432835820895	0.0020442296970823266	0.002103049421661409	0.0018435067595247848	0.0005655308921249824	0.0018947083502503723	0.0012444001991040318	0.007671232876712329	0.00448542237727386	0.004092261904761905	0.002348030263501174	0.0025453928389614798	0.001519756838905775	0.0012268266085059978	0.002027222704894295	0.001597444089456869	0.0008012820512820513	0.0031809145129224653	0.006784968684759917	0.00813421453990849	0.001971900419028839	0.0034399724802201583	0.004418262150220913	0.0054525627044711015	0.002128162686214235	0.01015744032503809	0.003027092477675193	0.0010198878123406426	0.001706708677957201	0.03563941299790356	0.003173763554615181	0.0181920631087499
Streptococcus	genus	0.046153846153846156	0.00435052827843381	0.023870967741935485	0.008225616921269096	0.00546448087431694	0.009036144578313253	0.012241452089489235	0.003976143141153081	0.00508130081300813	0.007318952234206471	0.028526148969889066	0.0036968576709796672	0.0069084628670120895	0.005357142857142857	0.017811704834605598	0.001563314226159458	0.013333333333333334	0.00599250936329588	0.0037996545768566492	0.0009195402298850574	0.0	0.02379182156133829	0.03931451612903226	0.005885237861696911	0.0	0.006954102920723227	0.016293279022403257	0.005714285714285714	0.024390243902439025	0.014184397163120567	0.003246753246753247	0.0017053206002728514	0.0030845157310302285	0.003481894150417827	0.004953076120959333	0.00437636761487965	0.004084490605671607	0.0008424599831508003	0.011442582754393135	0.007555943039814008	0.0021082220660576245	0.006049606775559589	0.0	0.002459592410400562	0.01704199634814364	0.003369005152596116	0.002268431001890359	0.0015960276644795177	0.018656716417910446	0.0035309422040512915	0.0017525411847178409	0.0008193363375665711	0.001696592676374947	0.012180267965895249	0.001057740169238427	0.009315068493150684	0.01270869673560927	0.0026041666666666665	0.014870858335507435	0.012557271338876633	0.005572441742654508	0.014721919302071973	0.0005792064871126556	0.006389776357827476	0.01282051282051282	0.014711729622266401	0.012004175365344467	0.018810371123538384	0.014049790485580478	0.005847953216374269	0.06848306332842416	0.004907306434023991	0.008630882005202175	0.041137633316404264	0.0004540638716512789	0.00025497195308516065	0.0070894052776683735	0.0005989817310572028	0.005157365776249669	0.0
Stutzerimonas	genus	0.0	0.0	0.0	0.0011750881316098707	0.0	0.0	0.0	0.007952286282306162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022471910112359553	0.0	0.0367816091954023	0.0	0.0007434944237918215	0.0010080645161290322	0.0	0.0	0.0	0.0	0.0	0.001912960306073649	0.0	0.0	0.0	0.00030845157310302283	0.0006963788300835655	0.0	0.0	0.00011669973159061734	0.0	0.0002043318348998774	0.0002906131938390003	0.0	0.0008066142367412785	0.0014641288433382138	0.0	0.0	0.0	0.0	0.00017733640716439085	0.0008291873963515755	0.00037167812674224123	0.0	0.0	0.0	0.00013533631073216944	0.0006844201095072176	0.00018264840182648402	0.00199352105656616	0.0	0.0	0.0	0.0	0.0	0.0069504778453518675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007363770250368188	0.0010905125408942203	0.00011823126034523528	0.0005078720162519045	0.0003027092477675193	0.0	0.0002625705658395694	0.0005989817310572028	0.0001322401481089659	0.00040247927231747566
Subdoligranulum	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006015037593984962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002735229759299781	0.00011669973159061734	0.0	0.0	0.0	0.0	0.0	0.0	0.00017568517217146873	0.0	0.0	0.0	0.0	0.0	0.00018583906337112061	0.0003505082369435682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010438413361169101	0.0	0.0009859502095144195	0.0	0.0	0.0	0.00035469378103570584	0.0	0.0	0.0	0.0	0.0	0.00039672044432689763	0.0
Succiniclasticum	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.00042211903756859433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034330554193231977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004089422028353326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Succinispira	genus	0.0019230769230769232	0.001243008079552517	0.001935483870967742	0.005875440658049354	0.0	0.0	0.0008442380751371887	0.0	0.0020325203252032522	0.0003852080123266564	0.001584786053882726	0.003234750462107209	0.0017271157167530224	0.0011904761904761906	0.002544529262086514	0.0005211047420531526	0.0	0.00149812734082397	0.000690846286701209	0.01310344827586207	0.00558659217877095	0.001486988847583643	0.0	0.0014713094654242277	0.0	0.0027816411682892906	0.004073319755600814	0.0003007518796992481	0.005738880918220947	0.006001091107474086	0.00029515938606847696	0.00034106412005457026	0.0006169031462060457	0.0006963788300835655	0.00026068821689259646	0.0002735229759299781	0.00011669973159061734	0.0	0.0006129955046996322	0.0005812263876780006	0.0014054813773717498	0.001613228473482557	0.0029282576866764276	0.00017568517217146873	0.006086427267194157	0.0005945303210463733	0.0030245746691871457	0.00017733640716439085	0.0024875621890547263	0.00037167812674224123	0.0	0.00040966816878328555	0.0	0.0014886994180538639	0.0013688402190144351	0.017168949771689496	0.00124595066035385	0.001488095238095238	0.0005217845030002609	0.00016969285593076533	0.00025329280648429586	0.0006815703380588877	0.0002896032435563278	0.001597444089456869	0.0	0.00437375745526839	0.0	0.0020335536349771225	0.00024648755237860487	0.0034399724802201583	0.0003681885125184094	0.0010905125408942203	0.00023646252069047056	0.0005078720162519045	0.00015135462388375965	0.0	0.0006564264145989234	0.0	0.005025125628140704	8.049585446349512e-05
Succinivibrio	genus	0.0019230769230769232	0.0006215040397762585	0.007741935483870968	0.011750881316098707	0.0	0.0030120481927710845	0.0029548332629801602	0.0009940357852882703	0.0040650406504065045	0.0011556240369799693	0.0071315372424722665	0.0013863216266173752	0.013385146804835924	0.0011904761904761906	0.010178117048346057	0.0005211047420531526	0.0033333333333333335	0.010486891385767791	0.002763385146804836	0.015862068965517243	0.00558659217877095	0.0037174721189591076	0.0010080645161290322	0.006866110838646395	0.0008333333333333334	0.0013908205841446453	0.002036659877800407	0.010225563909774436	0.00860832137733142	0.0038188761593016913	0.003246753246753247	0.005457025920873124	0.0030845157310302285	0.0403899721448468	0.0007820646506777894	0.0035557986870897156	0.003384292216127903	0.0008424599831508003	0.0032693093583980384	0.01685556524266202	0.0007027406886858749	0.008469449485783424	0.0014641288433382138	0.0005270555165144061	0.012477175897748022	0.007134363852556481	0.0007561436672967864	0.004610746586274162	0.001658374792703151	0.0031592640773090504	0.0007010164738871364	0.0010241704219582138	0.003393185352749894	0.0037894167005007445	0.0006844201095072176	0.15141552511415526	0.06927485671567406	0.004464285714285714	0.0026089225150013043	0.00016969285593076533	0.0005065856129685917	0.002317339149400218	0.0002896032435563278	0.003194888178913738	0.00040064102564102563	0.002385685884691849	0.0005219206680584551	0.0010167768174885613	0.0007394626571358146	0.007223942208462332	0.023564064801178203	0.0321701199563795	0.021163395601797114	0.02590147282884713	0.0004540638716512789	8.499065102838688e-05	0.04555599317316529	0.008086253369272238	0.0021158423697434543	8.049585446349512e-05
Sulfuritalea	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014054813773717498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020483408439164277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sulfurospirillum	genus	0.0019230769230769232	0.0	0.0006451612903225806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00558659217877095	0.0022304832713754648	0.0010080645161290322	0.0	0.0	0.0013908205841446453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06685236768802229	0.0	0.0	0.0	0.0	0.0002043318348998774	0.016564952048823016	0.006324666198172874	0.00040330711837063924	0.0	0.0	0.00030432136335970786	0.00019817677368212446	0.0011342155009451795	0.0	0.0012437810945273632	0.00037167812674224123	0.0	0.00020483408439164277	0.0001413827230312456	0.00013533631073216944	0.00012444001991040318	0.002374429223744292	0.00024919013207077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007952286282306163	0.0020876826722338203	0.002541942043721403	0.0004929751047572097	0.0	0.0014727540500736377	0.0027262813522355507	0.00011823126034523528	0.0	0.0	8.499065102838688e-05	0.0007877116975187081	0.0008984725965858042	0.0015868817773075905	0.00016099170892699025
